conceptType,conceptUri,skillType,reuseLevel,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,definition,inScheme,description,code
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f5794c88-ab8e-4208-a9e6-95d6cf9b5a6f,skill/competence,sector-specific,coordinate import transportation activities,"perform import transport coordination activities
oversee import transportation operations
oversee import transport operations
manage import transport operations
coordinate import transportation operations
coordinate import transport operations
coordinate import operations
manage import transportation operations
coordinate import activities
perform import transport coordination
coordinate import transport activities",,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Oversee import transportation operations; optimise import processes and service strategies.,T4.4
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f5b33464-4df9-4cf3-b468-b0a2d6b3ee85,skill/competence,sector-specific,operate 3D computer graphics software,use 3D visualization and processing software,,released,2025-06-25T12:15:04.406Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036","Use graphical ICT tools, such as Autodesk Maya, Blender which enable digital editing, modelling, rendering and composition of graphics. These tools are based in mathematical representation of three-dimensional objects.",S1.12.1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f5bf985b-ac78-4d23-881a-18a359234528,knowledge,sector-specific,corporate sustainability,corporate sustainability strategies,,released,2023-11-29T16:14:22.776Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills","A business practice to conduct long-term sustainable growth by seeking environmental, economic, and social strategies as its three main pillars.",0410
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f5eed756-2883-46fe-8990-729100cc3e4b,skill/competence,sector-specific,design make-up effects,"design special make-up effects
design effects using make-up
apply make-up with effects
designing make-up effects",,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Develop and apply special make-up including effects.,S1.12.3
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f61a0a31-5b6b-4129-b5c2-99e10a5d7794,skill/competence,transversal,understand written Welsh,"make sense of written Welsh
read Welsh
understand Welsh writing
comprehend written Welsh
interpret written Welsh",,released,2025-01-28T11:44:10.102Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skill-language-groups",Read and comprehend written texts in Welsh.,T1.1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f672b7a0-698e-45f1-a102-51adeaf89200,skill/competence,sector-specific,develop efficiency plans for logistics operations,"increase efficiency of logistics operations through efficiency planning
devise efficiency plans for logistical operations
develop efficiency plans for logistical operations
implement plans to increase efficiency of logistics operations
create efficiency plans for logistics operations
execute plans to increase efficiency of logistics operations
conduct planning activities to increase efficiency of logistics operations
devise efficiency plans for logistics operations
produce efficiency plans for logistical operations
produce efficiency plans for logistics operations
create efficiency plans for logistical operations
plan and implement actions to increase efficiency of logistics operations",,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills",Elaborate and implement plans in order to increase efficiency and reduce waste during logistics operations.,S4.1.3
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f7373df6-e5c5-4390-aa67-a48bddc5c1e6,skill/competence,sector-specific,build a strategic marketing plan for destination management,"create a strategic marketing business plan
build a marketing strategy plan for destination management
build a strategic marketing plan to manage destinations
create a business framework for a tourist destination",,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Create a framework and general direction for marketing activities surrounding a tourist destination. This includes market research, brand development, advertising and promotion, distribution and sales.",S4.1.2
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f78877d1-99f3-4649-addc-2d09c9183a1e,skill/competence,sector-specific,advise on learning methods,"advises on learning methods
make recommendations on learning methods
consult on learning methods
confer on learning methods
advising on learning methods",,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Provide advice to help students study in a way that suits them best, propose different techniques such as using visual highlighting or speaking out loud, and help them draw up summaries and create learning schedules.",T4.2
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f7dcf2e2-95f6-4061-a977-8d4c16dbceb2,skill/competence,sector-specific,teach further education,"instruct further education
teaches further education
provide further education
teaching further education",,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Instruct adult students, not participating in standard higher education, in the theory and practice of one or several subjects with the aim of self-enrichment, ranging from academic areas such as mathematics and history to practical courses including languages and IT.",S1.3.1
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f7e7ccb6-fadc-4c35-935d-e1040be40dfe,skill/competence,cross-sector,handle financial transactions,"handle finance transactions
process financial transactions
deal with money handling",,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Administer currencies, financial exchange activities, deposits as well as company and voucher payments. Prepare and manage guest accounts and take payments by cash, credit card and debit card.",T1.2
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f8413360-6114-40de-a276-c59b764b9913,knowledge,cross-sector,renewable energy,"water power technology
solar power technology
technologies for renewable energy
renewable energy systems and technologies
renewable energy technologies
technology for renewable energy
biomass fuel technology
wind power technology
renewable energy technology
biofuel energy technology.",,released,2025-04-11T14:09:04.592Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills","The different types of energy sources which cannot be depleted, such as wind, solar, water, biomass, and biofuel energy. The different technologies used to implement these types of energy to an increasing degree, such as wind turbines, hydroelectric dams, photovoltaics, and concentrated solar power.",0713
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f929c89e-c363-4132-a918-e021d57b307c,knowledge,cross-sector,supply chain management,"management of a supply chain
supply chain managing
manage a supply chain
supply chain administration
supply chain supervision
supply chain regulation
supply chain oversight",,released,2024-02-09T17:29:17.515Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","The flow of goods in the supply chain, movement and storage of raw materials, work-in-process inventory, and finished goods from point of origin to point of consumption.",0413
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f9738fc9-4d67-43e8-bfda-954123e34d42,skill/competence,sector-specific,coordinate security,"manage security
oversee security
organise security
coordinating security",,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Organise the personal, technical and organizational security requirements.",S3.3.5
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f9b52e2d-56a7-48ca-b04d-2fc6436fcd4f,skill/competence,occupation-specific,build electronic prototypes,"constructing electronic prototypes
electronic prototype constructing
building electronic prototypes
constructing of electronic prototypes
electronic prototype construction
construct electronic prototypes
building of electronic prototypes
electronic prototype building",,released,2024-02-12T10:10:24.72Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Construct prototypes from rough plans and sketches.,S1.11.0
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/fa6acfc3-0a4f-4192-b77d-80e94d0faf2a,skill/competence,cross-sector,manage financial aspects of a company,"managing the financial aspects of a company
maintain financial aspects of a company
supervise financial aspects of a company
regulate financial aspects of a company
oversee financial aspects of a company
managing financial aspects of a company
manage the financial aspects of a company",,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Manage the company-related legal and financial issues. Calculate and analyse numbers and figures. Look how to save costs and how to maximise income and productivity. Always balance costs against possible benefits before making a decision.,S4.3.1
